manuscript_panel,measurement,unit,value,genotype_raw,rnai,screen_type,in_combined_screen,collection_date,replicate_id
Fig_S8D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X hbs,Complex I,enzyme,TRUE,session_09,b324
Fig_S8D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X hbs,Complex I,enzyme,TRUE,session_09,b324
Fig_S8D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hbs,Complex I,enzyme,TRUE,session_09,b324
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X ND42,Complex I,enzyme,TRUE,undated,b325
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X ND42,Complex I,enzyme,TRUE,undated,b325
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X ND42,Complex I,enzyme,TRUE,undated,b326
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X ND42,Complex I,enzyme,TRUE,undated,b326
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X ND42,Complex I,enzyme,TRUE,undated,b326
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X ND42,Complex I,enzyme,TRUE,undated,b326
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X ND42,Complex I,enzyme,TRUE,undated,b327
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ND42,Complex I,enzyme,TRUE,undated,b327
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ND42,Complex I,enzyme,TRUE,undated,b327
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ND42,Complex I,enzyme,TRUE,undated,b327
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X ND42,Complex I,enzyme,TRUE,undated,b327
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ND42,Complex I,enzyme,TRUE,undated,b327
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b328
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b328
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b328
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b328
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b329
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b330
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b330
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b330
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b330
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b330
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b331
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b331
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b331
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b332
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X ATPsynO,Complex I,enzyme,TRUE,undated,b332
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X DGAT1,Complex I,enzyme,TRUE,session_39,b333
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X DGAT1,Complex I,enzyme,TRUE,session_39,b333
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_39,b333
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_39,b333
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b334
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b335
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b335
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b335
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b336
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b336
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b336
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b337
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b337
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b337
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b337
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b337
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b338
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b339
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b339
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_35,b339
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_40,b340
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X DGAT1,Complex I,enzyme,TRUE,session_40,b340
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_40,b340
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_40,b340
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_40,b340
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X DGAT1,Complex I,enzyme,TRUE,session_40,b340
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b341
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b341
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b341
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b341
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b341
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b342
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b342
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b342
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b342
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b343
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b343
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b343
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Lsd2,Complex I,enzyme,TRUE,session_29,b344
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b345
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b345
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b345
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b345
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b345
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b346
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b346
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b346
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b346
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b347
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b347
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b347
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b348
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b348
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b348
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b348
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b349
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Pld,Complex I,enzyme,TRUE,session_35,b350
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Pld,Complex I,enzyme,TRUE,session_40,b351
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Pld,Complex I,enzyme,TRUE,session_40,b351
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Pld,Complex I,enzyme,TRUE,session_40,b351
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Pld,Complex I,enzyme,TRUE,session_40,b352
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Pld,Complex I,enzyme,TRUE,session_40,b352
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b353
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b353
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b353
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,10,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b353
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,10,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b353
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b354
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b354
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b354
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b354
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b354
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b355
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b355
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b355
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b355
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b355
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b356
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b356
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b357
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b357
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b357
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b357
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b357
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b357
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b358
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b358
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b359
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b359
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ATPsynO,Control,enzyme,FALSE,session_09,b359
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ND42,Control,enzyme,FALSE,session_09,b360
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,3,mCherry X ND42,Control,enzyme,FALSE,session_09,b360
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ND42,Control,enzyme,FALSE,session_09,b360
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X ND42,Control,enzyme,FALSE,session_09,b361
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_09,b362
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,4,mCherry X ND42,Control,enzyme,FALSE,session_09,b362
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ND42,Control,enzyme,FALSE,session_09,b362
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_09,b362
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ND42,Control,enzyme,FALSE,session_09,b362
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ND42,Control,enzyme,FALSE,session_09,b363
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_09,b363
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X ND42,Control,enzyme,FALSE,session_09,b363
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ND42,Control,enzyme,FALSE,session_09,b363
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_09,b363
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_09,b363
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ND42,Control,enzyme,FALSE,session_10,b364
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ND42,Control,enzyme,FALSE,session_10,b364
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_10,b364
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X ND42,Control,enzyme,FALSE,session_10,b364
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X ND42,Control,enzyme,FALSE,session_10,b364
Fig_S9A,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X ND42,Control,enzyme,FALSE,session_10,b364
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,undated,b365
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,undated,b365
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LDH x mCherry,Control,enzyme,FALSE,undated,b365
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,undated,b365
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LDH x mCherry,Control,enzyme,FALSE,session_36,b366
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LDH x mCherry,Control,enzyme,FALSE,session_36,b366
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_36,b366
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_36,b366
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_36,b366
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_13,b367
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,13,LDH x mCherry,Control,enzyme,FALSE,session_13,b367
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,session_13,b367
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_14,b368
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_14,b368
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LDH x mCherry,Control,enzyme,FALSE,session_14,b368
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LDH x mCherry,Control,enzyme,FALSE,session_14,b368
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_14,b368
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_14,b368
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_14,b369
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_14,b369
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_14,b369
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LDH x mCherry,Control,enzyme,FALSE,session_14,b369
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_14,b369
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_03,b370
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_03,b370
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_03,b370
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_03,b370
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,session_03,b370
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_03,b371
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LDH x mCherry,Control,enzyme,FALSE,session_03,b371
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_03,b371
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_03,b372
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,LDH x mCherry,Control,enzyme,FALSE,session_03,b372
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,LDH x mCherry,Control,enzyme,FALSE,session_03,b372
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_03,b372
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,session_03,b373
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LDH x mCherry,Control,enzyme,FALSE,session_03,b373
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,session_03,b373
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,13,LDH x mCherry,Control,enzyme,FALSE,session_03,b373
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LDH x mCherry,Control,enzyme,FALSE,session_03,b373
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LDH x mCherry,Control,enzyme,FALSE,session_03,b374
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LDH x mCherry,Control,enzyme,FALSE,session_03,b375
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LDH x mCherry,Control,enzyme,FALSE,session_03,b375
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,13,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
